NUM,Year,Player,Team,Notes,Pos,Age,G,GS,MP,PER,TS.,X3PAr,FTr,ORB.,DRB.,TRB.,AST.,STL.,BLK.,TOV.,USG.,OWS,DWS,WS,WS.48,OBPM,DBPM,BPM,VORP,FG,FGA,FG.,X3P,X3PA,X3P.,X2P,X2PA,X2P.,eFG.,FT,FTA,FT.,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,INJ_IN_YR,TOT_INJ,INJ_TO_USG,MPG,INJ_TO_MIN
13123,2017,Jason Smith,Wizards,returned to lineup,C,30,74,3,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.3,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.3,0.2,174,329,0.529,37,78,0.474,137,251,0.546,0.585,35,51,0.686,64,194,258,37,21,55,58,168,420,4,51,23.952,14.43,0.28
13124,2017,Jason Smith,Wizards,knee injury (DTD),C,30,74,3,1068,13.6,0.598,0.237,0.155,6.8,20.4,13.6,5,1,4.3,14.2,16.7,1,1.3,2.3,0.103,-2,0.6,-1.3,0.2,174,329,0.529,37,78,0.474,137,251,0.546,0.585,35,51,0.686,64,194,258,37,21,55,58,168,420,4,51,23.952,14.43,0.28
13125,2017,Jason Terry,Bucks,strained left calf (DTD),SG,39,74,0,1365,9,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105,243,0.432,73,171,0.427,32,72,0.444,0.582,24,29,0.828,15,91,106,98,45,20,36,95,307,3,10,30.612,18.45,0.16
13126,2017,Jason Terry,Bucks,placed on IL with strained left knee,SG,39,74,0,1365,9,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105,243,0.432,73,171,0.427,32,72,0.444,0.582,24,29,0.828,15,91,106,98,45,20,36,95,307,3,10,30.612,18.45,0.16
13127,2017,Jason Terry,Bucks,activated from IL,SG,39,74,0,1365,9,0.6,0.704,0.119,1.3,7.7,4.5,9.9,1.7,1.3,12.3,9.8,1.2,0.9,2.1,0.075,-0.5,-0.6,-1.1,0.3,105,243,0.432,73,171,0.427,32,72,0.444,0.582,24,29,0.828,15,91,106,98,45,20,36,95,307,3,10,30.612,18.45,0.16
13128,2017,JaVale McGee,Warriors,placed on IL,C,29,77,10,739,25.2,0.642,0.013,0.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2,1.5,3.5,0.225,0.2,0.6,0.8,0.5,208,319,0.652,0,4,0,208,315,0.66,0.652,56,111,0.505,100,144,244,17,19,67,40,109,472,3,28,12.605,9.6,0.31
13129,2017,JaVale McGee,Warriors,illness (DTD),C,29,77,10,739,25.2,0.642,0.013,0.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2,1.5,3.5,0.225,0.2,0.6,0.8,0.5,208,319,0.652,0,4,0,208,315,0.66,0.652,56,111,0.505,100,144,244,17,19,67,40,109,472,3,28,12.605,9.6,0.31
13130,2017,JaVale McGee,Warriors,activated from IL,C,29,77,10,739,25.2,0.642,0.013,0.348,15.8,20.1,18.1,3.8,1.2,7.1,9.8,23.8,2,1.5,3.5,0.225,0.2,0.6,0.8,0.5,208,319,0.652,0,4,0,208,315,0.66,0.652,56,111,0.505,100,144,244,17,19,67,40,109,472,3,28,12.605,9.6,0.31
13131,2017,Jaylen Brown,Celtics,placed on IL with strained right hip flexor,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13132,2017,Jaylen Brown,Celtics,sore left Achilles (DTD),SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13133,2017,Jaylen Brown,Celtics,activated from IL,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13134,2017,Jaylen Brown,Celtics,placed on IL,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13135,2017,Jaylen Brown,Celtics,activated from IL,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13136,2017,Jaylen Brown,Celtics,returned to lineup,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13137,2017,Jaylen Brown,Celtics,returned to lineup,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13138,2017,Jaylen Brown,Celtics,placed on IL with right eye inflammation,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13139,2017,Jaylen Brown,Celtics,sprained right ankle (DTD),SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13140,2017,Jaylen Brown,Celtics,sore right knee (DTD),SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13141,2017,Jaylen Brown,Celtics,activated from IL,SF,20,78,20,1341,10.3,0.539,0.319,0.293,3.8,14.4,9.1,7.2,1.3,1.1,12.5,18.1,0.2,1.3,1.5,0.053,-3.1,-0.9,-4,-0.7,192,423,0.454,46,135,0.341,146,288,0.507,0.508,85,124,0.685,45,175,220,64,35,18,68,142,515,11,11,60.773,17.19,0.64
13142,2017,Jeff Green,Magic,activated from IL,PF,30,69,11,1534,10.5,0.505,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1,220,558,0.394,53,193,0.275,167,365,0.458,0.442,145,168,0.863,39,175,214,81,37,13,75,103,638,2,10,9.852,22.23,0.09
13143,2017,Jeff Green,Magic,placed on IL with back spasms / sore lower back,PF,30,69,11,1534,10.5,0.505,0.346,0.301,2.7,12.8,7.6,8.1,1.2,0.7,10.6,20.3,-0.2,0.9,0.7,0.022,-2.8,-1.8,-4.6,-1,220,558,0.394,53,193,0.275,167,365,0.458,0.442,145,168,0.863,39,175,214,81,37,13,75,103,638,2,10,9.852,22.23,0.09
13144,2017,Jeff Withey,Jazz,activated from IL,C,26,51,1,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146,4,6,26.846,8.47,0.47
13145,2017,Jeff Withey,Jazz,activated from IL,C,26,51,1,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146,4,6,26.846,8.47,0.47
13146,2017,Jeff Withey,Jazz,placed on IL,C,26,51,1,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146,4,6,26.846,8.47,0.47
13147,2017,Jeff Withey,Jazz,placed on IL,C,26,51,1,432,18.8,0.588,0.01,0.466,14.3,17.9,16.2,2.5,1.9,6,10.1,14.9,1,0.9,1.8,0.205,-1.2,2.7,1.5,0.4,55,103,0.534,0,1,0,55,102,0.539,0.534,36,48,0.75,52,69,121,7,16,32,14,52,146,4,6,26.846,8.47,0.47
13148,2017,Jerami Grant,Thunder,placed on IL with bruised left hip,SF,22,78,4,1490,10.3,0.566,0.367,0.447,2.8,12,7.4,4.3,1.1,4,9.9,11.8,1.3,1.7,3,0.098,-2.7,1,-1.7,0.1,146,311,0.469,43,114,0.377,103,197,0.523,0.539,86,139,0.619,38,161,199,46,33,75,41,144,421,2,13,16.949,19.1,0.1
13149,2017,Jerami Grant,Thunder,activated from IL,SF,22,78,4,1490,10.3,0.566,0.367,0.447,2.8,12,7.4,4.3,1.1,4,9.9,11.8,1.3,1.7,3,0.098,-2.7,1,-1.7,0.1,146,311,0.469,43,114,0.377,103,197,0.523,0.539,86,139,0.619,38,161,199,46,33,75,41,144,421,2,13,16.949,19.1,0.1
13150,2017,Jeremy Lamb,Hornets,placed on IL with bruised shin,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13151,2017,Jeremy Lamb,Hornets,activated from IL,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13152,2017,Jeremy Lamb,Hornets,returned to lineup,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13153,2017,Jeremy Lamb,Hornets,placed on IL with sore foot,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13154,2017,Jeremy Lamb,Hornets,activated from IL,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13155,2017,Jeremy Lamb,Hornets,metatarsal inflammation (DTD),SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13156,2017,Jeremy Lamb,Hornets,sore foot (DTD),SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13157,2017,Jeremy Lamb,Hornets,activated from IL,SG,24,62,5,1143,17,0.55,0.297,0.263,2.9,22.7,12.7,11.3,1.2,1.8,6.8,23.2,1.4,1.3,2.7,0.115,-0.8,-0.8,-1.7,0.1,226,491,0.46,41,146,0.281,185,345,0.536,0.502,110,129,0.853,30,234,264,75,27,23,40,98,603,8,39,34.483,18.44,0.43
13158,2017,Jeremy Lin,Nets,rest (out for season),PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13159,2017,Jeremy Lin,Nets,activated from IL,PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13160,2017,Jeremy Lin,Nets,ankle injury (DTD),PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13161,2017,Jeremy Lin,Nets,returned to lineup,PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13162,2017,Jeremy Lin,Nets,placed on IL recovering from surgery on right knee to repair ruptured patella tendon (out for season),PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13163,2017,Jeremy Lin,Nets,ruptured patella tendon in right knee (out for season),PG,28,36,33,883,19.2,0.566,0.39,0.353,1.3,14.7,8.1,35.5,2.2,1.2,15.7,26.6,1.3,0.8,2.1,0.115,2.5,-0.5,2,0.9,175,400,0.438,58,156,0.372,117,244,0.48,0.51,115,141,0.816,11,124,135,184,41,14,86,79,523,6,43,22.556,24.53,0.24
13164,2017,Jerryd Bayless,76ers,returned to lineup,PG,28,3,1,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11,32,0.344,2,5,0.4,9,27,0.333,0.375,9,10,0.9,3,9,12,13,0,0,9,4,33,4,54,14.44,23.67,0.17
13165,2017,Jerryd Bayless,76ers,activated from IL,PG,28,3,1,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11,32,0.344,2,5,0.4,9,27,0.333,0.375,9,10,0.9,3,9,12,13,0,0,9,4,33,4,54,14.44,23.67,0.17
13166,2017,Jerryd Bayless,76ers,placed on IL with bruised left wrist,PG,28,3,1,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11,32,0.344,2,5,0.4,9,27,0.333,0.375,9,10,0.9,3,9,12,13,0,0,9,4,33,4,54,14.44,23.67,0.17
13167,2017,Jerryd Bayless,76ers,bruised left wrist (DTD),PG,28,3,1,71,8.7,0.453,0.156,0.313,4.6,14,9.3,29.4,0,0,19.8,27.7,-0.1,0,-0.1,-0.067,-5.2,-2.9,-8.2,-0.1,11,32,0.344,2,5,0.4,9,27,0.333,0.375,9,10,0.9,3,9,12,13,0,0,9,4,33,4,54,14.44,23.67,0.17
13168,2017,Jimmy Butler,Bulls,bruised right heel (DTD),SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13169,2017,Jimmy Butler,Bulls,returned to lineup,SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13170,2017,Jimmy Butler,Bulls,placed on IL with illness,SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13171,2017,Jimmy Butler,Bulls,returned to lineup,SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13172,2017,Jimmy Butler,Bulls,activated from IL,SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13173,2017,Jimmy Butler,Bulls,bruised right heel (DTD),SF,27,76,75,2809,25.1,0.586,0.198,0.54,4.9,13.2,9,24.8,2.6,0.9,9.3,26.5,10.1,3.8,13.8,0.236,5.8,1.1,6.9,6.3,570,1252,0.455,91,248,0.367,479,1004,0.477,0.492,585,676,0.865,129,341,470,417,143,32,159,112,1816,6,29,22.642,36.96,0.16
13174,2017,Joakim Noah,Knicks,surgery on right shoulder to repair torn rotator cuff (out indefinitely),C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13175,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13176,2017,Joakim Noah,Knicks,placed on IL with sore left hamstring,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13177,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13178,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13179,2017,Joakim Noah,Knicks,returned to lineup,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13180,2017,Joakim Noah,Knicks,placed on IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13181,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13182,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13183,2017,Joakim Noah,Knicks,arthrosopic surgery on left knee to remove loose body (out for season),C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13184,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13185,2017,Joakim Noah,Knicks,placed on IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13186,2017,Joakim Noah,Knicks,placed on IL with illness,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13187,2017,Joakim Noah,Knicks,activated from IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13188,2017,Joakim Noah,Knicks,placed on IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13189,2017,Joakim Noah,Knicks,placed on IL,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13190,2017,Joakim Noah,Knicks,placed on IL with sprained left ankle,C,31,46,46,1015,15.2,0.493,0.005,0.388,17,25.7,21.3,14.1,1.5,3,19.8,12.5,1.1,1.2,2.3,0.107,-0.7,2.8,2.1,1.1,99,201,0.493,0,1,0,99,200,0.495,0.493,34,78,0.436,161,241,402,103,30,37,58,127,232,17,70,136,22.07,0.77
13191,2017,Jodie Meeks,Magic,placed on IL with dislocated right thumb (DTD),SG,29,36,10,738,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,77,45,34,4,36,41,327,4,18,20.619,20.5,0.2
13192,2017,Jodie Meeks,Magic,activated from IL,SG,29,36,10,738,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,77,45,34,4,36,41,327,4,18,20.619,20.5,0.2
13193,2017,Jodie Meeks,Magic,surgery on dislocated right thumb (out indefinitely),SG,29,36,10,738,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,77,45,34,4,36,41,327,4,18,20.619,20.5,0.2
13194,2017,Jodie Meeks,Magic,dislocated right thumb (DTD),SG,29,36,10,738,13.1,0.567,0.535,0.289,0.7,10.9,5.7,9.3,2.3,0.4,11.1,19.4,0.5,0.6,1.1,0.073,-0.4,-1.4,-1.8,0,103,256,0.402,56,137,0.409,47,119,0.395,0.512,65,74,0.878,5,72,77,45,34,4,36,41,327,4,18,20.619,20.5,0.2
